date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2019-12-04,0.7279,0.7433,0.7436,0.7128,2.34M,-2.08%
2019-12-03,0.7433,0.7354,0.7452,0.729,1.77M,1.09%
2019-12-02,0.7354,0.7472,0.7495,0.728,1.83M,-1.58%
2019-12-01,0.7472,0.7668,0.7712,0.7227,3.30M,-2.57%
2019-11-30,0.7668,0.8025,0.8069,0.7498,3.45M,-4.44%
2019-11-29,0.8025,0.7762,0.8217,0.7726,2.89M,3.38%
2019-11-28,0.7762,0.7641,0.7989,0.7622,3.00M,1.58%
2019-11-27,0.7641,0.7451,0.8118,0.7115,5.00M,2.55%
2019-11-26,0.7451,0.722,0.75,0.7187,8.45M,3.20%
2019-11-25,0.722,0.7364,0.7622,0.6611,8.61M,-1.95%
2019-11-24,0.7364,0.8031,0.8126,0.7307,4.47M,-8.31%
2019-11-23,0.8031,0.7714,0.8075,0.7541,5.69M,4.12%
2019-11-22,0.7714,0.823,0.8334,0.721,7.63M,-6.23%
2019-11-21,0.8226,0.885,0.8912,0.7874,6.53M,-7.05%
2019-11-20,0.885,0.8963,0.9201,0.8838,2.93M,-1.26%
2019-11-19,0.8963,0.9406,0.9416,0.8721,6.33M,-4.71%
2019-11-18,0.9406,1.0244,1.025,0.9063,3.98M,-8.17%
2019-11-17,1.0244,1.0444,1.0444,0.9881,3.79M,-1.92%
2019-11-16,1.0444,1.006,1.0713,0.9956,9.53M,3.82%
2019-11-15,1.006,1.013,1.0746,0.9801,7.12M,-0.69%
2019-11-14,1.013,0.9785,1.0368,0.9507,10.22M,3.52%
2019-11-13,0.9785,0.9637,0.9986,0.9512,5.08M,1.61%
2019-11-12,0.9631,0.9508,0.9862,0.9463,3.66M,1.29%
2019-11-11,0.9508,1.0066,1.0078,0.9254,3.75M,-5.55%
2019-11-10,1.0066,0.9614,1.0254,0.9464,4.47M,4.70%
2019-11-09,0.9615,0.9522,0.9694,0.9439,3.23M,0.97%
2019-11-08,0.9522,0.998,1.0044,0.9257,6.80M,-4.58%
2019-11-07,0.998,1.0322,1.0429,0.9645,7.03M,-3.31%
2019-11-06,1.0322,1.0271,1.0896,1.0158,6.67M,0.50%
2019-11-05,1.0271,0.9838,1.0609,0.9712,7.53M,4.40%
2019-11-04,0.9838,0.9644,0.996,0.9459,4.75M,2.01%
2019-11-03,0.9644,0.9843,0.9951,0.9451,2.41M,-2.02%
2019-11-02,0.9843,0.9745,1.0006,0.9577,7.61M,0.97%
2019-11-01,0.9748,0.9443,0.9853,0.9332,9.46M,3.23%
2019-10-31,0.9443,0.9801,0.9868,0.9239,3.68M,-3.65%
2019-10-30,0.9801,1.0375,1.0382,0.9369,7.34M,-5.53%
2019-10-29,1.0375,1.0269,1.1147,1.0133,8.50M,1.03%
2019-10-28,1.0269,0.9696,1.0939,0.9265,12.03M,5.93%
2019-10-27,0.9693,0.8455,1.0407,0.8391,13.55M,14.57%
2019-10-26,0.846,0.8381,0.9084,0.8157,9.13M,0.95%
2019-10-25,0.8381,0.7812,0.8546,0.7665,5.01M,7.28%
2019-10-24,0.7812,0.7247,0.7911,0.7088,4.40M,7.84%
2019-10-23,0.7244,0.7794,0.7863,0.7086,4.02M,-7.05%
2019-10-22,0.7794,0.8087,0.8181,0.779,2.24M,-3.63%
2019-10-21,0.8087,0.8133,0.8163,0.7958,3.62M,-0.58%
2019-10-20,0.8134,0.7676,0.8269,0.7598,3.06M,5.97%
2019-10-19,0.7676,0.774,0.7778,0.7603,2.21M,-0.80%
2019-10-18,0.7737,0.7967,0.7994,0.7654,2.00M,-2.89%
2019-10-17,0.7967,0.7726,0.8021,0.7626,2.99M,3.14%
2019-10-16,0.7725,0.7967,0.8038,0.7627,2.13M,-3.05%
2019-10-15,0.7967,0.8276,0.8318,0.7918,2.04M,-3.71%
2019-10-14,0.8274,0.8285,0.8323,0.8181,1.39M,-0.12%
2019-10-13,0.8285,0.8334,0.842,0.8232,1.20M,-0.57%
2019-10-12,0.8332,0.8354,0.8432,0.8293,1.28M,-0.25%
2019-10-11,0.8353,0.8908,0.8966,0.8332,3.04M,-6.22%
2019-10-10,0.8907,0.9191,0.9202,0.8821,4.24M,-3.09%
2019-10-09,0.9191,0.9064,0.9386,0.8987,6.45M,1.40%
2019-10-08,0.9064,0.902,0.92,0.8865,5.17M,0.52%
2019-10-07,0.9017,0.8752,0.9124,0.862,4.67M,3.10%
2019-10-06,0.8746,0.8355,0.8919,0.8334,6.18M,4.68%
2019-10-05,0.8355,0.8363,0.8398,0.8259,3.10M,-0.09%
2019-10-04,0.8363,0.817,0.8499,0.8047,3.09M,2.38%
2019-10-03,0.8169,0.8306,0.8336,0.8027,3.09M,-1.65%
2019-10-02,0.8306,0.8072,0.8306,0.8051,2.87M,2.90%
2019-10-01,0.8072,0.8115,0.8296,0.7971,2.78M,-0.53%
2019-09-30,0.8115,0.7946,0.8172,0.7718,3.84M,2.14%
2019-09-29,0.7945,0.8161,0.8168,0.7783,2.12M,-2.64%
2019-09-28,0.8161,0.8178,0.829,0.7848,2.61M,-0.20%
2019-09-27,0.8177,0.8,0.8253,0.7804,3.41M,2.21%
2019-09-26,0.8,0.817,0.8296,0.7602,4.69M,-2.08%
2019-09-25,0.817,0.7884,0.854,0.7608,4.45M,3.63%
2019-09-24,0.7884,1.0139,1.13,0.7022,10.98M,-22.24%
2019-09-23,1.0139,1.0691,1.0698,1.0097,3.01M,-5.17%
2019-09-22,1.0692,1.1155,1.1165,1.0615,2.54M,-4.15%
2019-09-21,1.1155,1.131,1.1427,1.1067,2.50M,-1.38%
2019-09-20,1.131,1.1393,1.1456,1.1079,2.84M,-0.73%
2019-09-19,1.1393,1.1773,1.1773,1.0859,5.44M,-3.22%
2019-09-18,1.1772,1.1058,1.2009,1.1038,5.74M,6.47%
2019-09-17,1.1057,1.0554,1.1233,1.0516,4.39M,4.76%
2019-09-16,1.0554,1.0451,1.0692,1.0381,3.20M,0.96%
2019-09-15,1.0454,1.0485,1.0516,1.0433,2.46M,-0.30%
2019-09-14,1.0485,1.039,1.0556,1.0322,2.62M,0.89%
2019-09-13,1.0392,1.0518,1.0542,1.0144,3.45M,-1.26%
2019-09-12,1.0525,1.0434,1.0583,1.0248,2.26M,0.88%
2019-09-11,1.0434,1.0654,1.0775,1.0272,3.10M,-2.07%
2019-09-10,1.0655,1.0658,1.091,1.0588,2.88M,-0.03%
2019-09-09,1.0658,1.0757,1.0832,1.0394,2.63M,-0.91%
2019-09-08,1.0756,1.0535,1.0858,1.0504,3.02M,2.07%
2019-09-07,1.0538,1.0179,1.073,1.0048,2.46M,3.53%
2019-09-06,1.0179,1.0438,1.0589,1.0156,2.72M,-2.48%
2019-09-05,1.0438,1.0691,1.0746,1.0392,1.76M,-2.37%
2019-09-04,1.0691,1.0853,1.088,1.0475,2.86M,-1.49%
2019-09-03,1.0853,1.0936,1.108,1.072,3.09M,-0.76%
2019-09-02,1.0936,1.0862,1.1053,1.065,2.20M,0.68%
2019-09-01,1.0862,1.0932,1.1032,1.0685,1.78M,-0.64%
2019-08-31,1.0932,1.0757,1.0939,1.0578,1.87M,1.57%
2019-08-30,1.0763,1.0617,1.0892,1.0511,2.10M,1.39%
2019-08-29,1.0616,1.0976,1.0976,1.0295,3.41M,-3.28%
2019-08-28,1.0976,1.1747,1.2026,1.0759,3.67M,-6.56%
2019-08-27,1.1746,1.2301,1.2389,1.1681,1.99M,-4.50%
2019-08-26,1.2301,1.2348,1.2772,1.2072,4.13M,-0.38%
2019-08-25,1.2348,1.2652,1.293,1.2317,3.92M,-2.36%
2019-08-24,1.2646,1.2333,1.2681,1.2015,3.31M,2.63%
2019-08-23,1.2322,1.2388,1.2556,1.2203,3.76M,-0.53%
2019-08-22,1.2388,1.1823,1.2471,1.1585,3.91M,4.79%
2019-08-21,1.1822,1.2227,1.2273,1.1342,3.77M,-3.31%
2019-08-20,1.2227,1.2357,1.2458,1.2064,3.11M,-1.06%
2019-08-19,1.2357,1.2526,1.2637,1.2088,4.50M,-1.32%
2019-08-18,1.2523,1.2087,1.264,1.1818,4.27M,3.58%
2019-08-17,1.209,1.1575,1.2107,1.1381,4.36M,4.45%
2019-08-16,1.1575,1.1653,1.177,1.1205,4.62M,-0.67%
2019-08-15,1.1654,1.1571,1.1836,1.1018,6.67M,0.70%
2019-08-14,1.1572,1.3584,1.3584,1.1143,8.55M,-14.79%
2019-08-13,1.3581,1.3761,1.3798,1.3184,2.55M,-1.30%
2019-08-12,1.376,1.4257,1.4257,1.3612,2.96M,-3.60%
2019-08-11,1.4273,1.3203,1.4399,1.317,5.26M,8.11%
2019-08-10,1.3203,1.3233,1.3558,1.2804,4.46M,-0.23%
2019-08-09,1.3233,1.4311,1.4354,1.3045,5.13M,-7.54%
2019-08-08,1.4312,1.4428,1.4813,1.4028,5.07M,-0.74%
2019-08-07,1.4419,1.4716,1.4973,1.4037,5.47M,-2.02%
2019-08-06,1.4717,1.5495,1.5561,1.452,4.99M,-4.90%
2019-08-05,1.5475,1.5258,1.585,1.5218,5.39M,1.43%
2019-08-04,1.5257,1.5319,1.5444,1.4895,2.72M,-0.41%
2019-08-03,1.5319,1.531,1.5503,1.5179,3.88M,0.06%
2019-08-02,1.531,1.5434,1.5581,1.512,3.65M,-0.80%
2019-08-01,1.5434,1.5851,1.5908,1.5197,3.47M,-2.63%
2019-07-31,1.585,1.5392,1.5896,1.5316,4.66M,2.97%
2019-07-30,1.5392,1.5232,1.5566,1.4947,2.50M,1.05%
2019-07-29,1.5233,1.5318,1.5708,1.4993,4.18M,-0.53%
2019-07-28,1.5313,1.5809,1.5941,1.4596,2.95M,-3.14%
2019-07-27,1.5809,1.6829,1.7278,1.5543,5.92M,-6.05%
2019-07-26,1.6828,1.6888,1.6917,1.6438,4.25M,-0.35%
2019-07-25,1.6888,1.7051,1.7372,1.6781,6.44M,-0.95%
2019-07-24,1.7051,1.5561,1.7168,1.502,9.87M,9.57%
2019-07-23,1.5561,1.6507,1.6595,1.5435,4.67M,-5.73%
2019-07-22,1.6507,1.7235,1.7341,1.6116,5.94M,-4.22%
2019-07-21,1.7235,1.7118,1.7559,1.66,7.07M,0.68%
2019-07-20,1.7119,1.5302,1.8495,1.5264,11.69M,11.87%
2019-07-19,1.5302,1.5272,1.5349,1.4585,7.20M,0.20%
2019-07-18,1.5271,1.4034,1.553,1.3784,11.43M,8.82%
2019-07-17,1.4033,1.3422,1.4681,1.3087,12.50M,4.59%
2019-07-16,1.3418,1.5761,1.6001,1.3274,12.14M,-14.81%
2019-07-15,1.575,1.5644,1.6032,1.3615,20.16M,0.69%
2019-07-14,1.5642,1.8585,1.8728,1.5619,23.01M,-15.81%
2019-07-13,1.858,1.9948,2.0027,1.7997,15.51M,-6.87%
2019-07-12,1.9952,1.917,2.0224,1.8851,17.56M,4.05%
2019-07-11,1.9175,2.2339,2.234,1.863,21.12M,-14.18%
2019-07-10,2.2344,2.4265,2.4804,2.012,18.43M,-7.92%
2019-07-09,2.4266,2.5775,2.5779,2.4158,19.39M,-5.85%
2019-07-08,2.5774,2.3896,2.6706,2.3565,23.04M,7.86%
2019-07-07,2.3897,2.374,2.4058,2.3152,20.83M,0.66%
2019-07-06,2.3741,2.3105,2.4234,2.3105,24.38M,2.75%
2019-07-05,2.3106,2.3131,2.3364,2.2657,17.03M,-0.09%
2019-07-04,2.3128,2.4652,2.4673,2.3091,19.26M,-6.19%
2019-07-03,2.4655,2.3726,2.4696,2.3462,17.81M,3.92%
2019-07-02,2.3726,2.4312,2.4545,2.2234,22.14M,-2.42%
2019-07-01,2.4315,2.489,2.6076,2.2795,22.45M,-2.29%
2019-06-30,2.4885,2.8362,2.861,2.4813,22.65M,-12.26%
2019-06-29,2.8364,2.6737,2.8607,2.5839,25.71M,6.08%
2019-06-28,2.6737,2.4246,2.7666,2.3583,24.16M,10.29%
2019-06-27,2.4242,2.8033,2.8854,2.229,28.89M,-13.51%
2019-06-26,2.8027,2.6894,3.2586,2.5542,41.44M,4.21%
2019-06-25,2.6895,2.3696,2.709,2.2889,21.00M,13.50%
2019-06-24,2.3696,2.2604,2.459,2.1934,18.44M,4.79%
2019-06-23,2.2612,2.2733,2.3351,2.1928,13.87M,-0.51%
2019-06-22,2.2729,2.0603,2.3036,2.0338,16.64M,10.28%
2019-06-21,2.0611,2.0264,2.0936,2.0257,12.74M,1.69%
2019-06-20,2.0268,2.1012,2.1039,2.013,17.62M,-3.53%
2019-06-19,2.1009,2.0556,2.1491,2.0348,17.26M,2.21%
2019-06-18,2.0556,2.1302,2.1319,2.007,20.05M,-3.50%
2019-06-17,2.1302,2.1091,2.1599,2.0865,21.53M,0.99%
2019-06-16,2.1094,2.0911,2.2136,2.0653,24.68M,0.89%
2019-06-15,2.0909,2.1074,2.1694,2.0697,15.37M,-0.77%
2019-06-14,2.1071,2.1036,2.186,2.0245,17.96M,0.17%
2019-06-13,2.1036,2.0562,2.1458,2.0108,15.33M,2.20%
2019-06-12,2.0583,1.973,2.0584,1.9537,13.50M,4.34%
2019-06-11,1.9727,2.0242,2.033,1.9032,11.75M,-2.54%
2019-06-10,2.0241,1.8877,2.0252,1.8525,15.82M,7.23%
2019-06-09,1.8877,1.9939,2.0132,1.8338,14.35M,-5.32%
2019-06-08,1.9939,2.0174,2.0415,1.9539,16.22M,-1.18%
2019-06-07,2.0177,1.9912,2.071,1.9631,15.65M,1.32%
2019-06-06,1.9914,1.972,2.0073,1.8869,13.69M,0.98%
2019-06-05,1.972,1.9627,2.0211,1.9119,6.78M,0.46%
2019-06-04,1.963,2.0839,2.1011,1.9045,9.54M,-5.79%
2019-06-03,2.0835,2.3539,2.3551,2.0552,14.95M,-11.49%
2019-06-02,2.3541,2.221,2.3672,2.2162,12.29M,5.99%
2019-06-01,2.2209,2.2593,2.3392,2.2026,12.70M,-1.71%
2019-05-31,2.2597,2.1698,2.2701,2.0975,9.44M,4.14%
2019-05-30,2.1699,2.2887,2.4772,2.0916,17.87M,-5.19%
2019-05-29,2.2887,2.2624,2.3424,2.1209,11.57M,1.17%
2019-05-28,2.2623,2.2103,2.3021,2.1626,8.69M,2.34%
2019-05-27,2.2105,2.072,2.2636,2.0566,9.02M,6.69%
2019-05-26,2.072,1.9686,2.0832,1.9106,5.29M,5.23%
2019-05-25,1.9691,1.9664,2.0014,1.9478,3.53M,0.16%
2019-05-24,1.966,1.906,2.0369,1.9037,5.43M,3.08%
2019-05-23,1.9073,1.9151,1.9639,1.8043,8.33M,-0.41%
2019-05-22,1.9152,2.1076,2.1436,1.915,10.71M,-9.13%
2019-05-21,2.1076,2.0254,2.137,1.9939,7.76M,4.06%
2019-05-20,2.0254,2.0945,2.1229,1.8735,10.98M,-3.29%
2019-05-19,2.0944,1.8803,2.0998,1.8776,8.38M,11.39%
2019-05-18,1.8801,1.9595,2.0026,1.8679,5.33M,-4.00%
2019-05-17,1.9586,2.1609,2.1819,1.8349,11.29M,-9.36%
2019-05-16,2.1609,2.1836,2.4186,2.0554,20.62M,-1.00%
2019-05-15,2.1827,1.8728,2.2009,1.8664,18.25M,16.55%
2019-05-14,1.8727,1.7194,1.8834,1.7126,12.15M,8.92%
2019-05-13,1.7193,1.6427,1.7979,1.6333,8.03M,4.66%
2019-05-12,1.6427,1.7545,1.8435,1.5922,9.72M,-6.39%
2019-05-11,1.7549,1.591,1.8241,1.5884,9.73M,10.36%
2019-05-10,1.5902,1.5951,1.6239,1.55,5.11M,-0.30%
2019-05-09,1.595,1.655,1.6762,1.5776,7.18M,-3.64%
2019-05-08,1.6553,1.6129,1.6873,1.5718,10.21M,2.61%
2019-05-07,1.6131,1.6084,1.6785,1.6084,9.21M,0.30%
2019-05-06,1.6083,1.5716,1.6555,1.5117,8.48M,2.34%
2019-05-05,1.5715,1.6088,1.6217,1.5679,6.96M,-2.33%
2019-05-04,1.609,1.6966,1.7746,1.5756,9.76M,-5.17%
2019-05-03,1.6967,1.6885,1.7249,1.6401,10.36M,0.48%
2019-05-02,1.6886,1.6045,1.7159,1.5715,9.65M,5.35%
2019-05-01,1.6029,1.5727,1.6339,1.5703,10.16M,1.92%
2019-04-30,1.5727,1.4845,1.5732,1.4845,9.87M,5.94%
2019-04-29,1.4845,1.5318,1.5682,1.4633,10.52M,-3.10%
2019-04-28,1.532,1.5793,1.608,1.5198,9.25M,-3.02%
2019-04-27,1.5797,1.5288,1.6304,1.4882,11.30M,3.34%
2019-04-26,1.5287,1.5062,1.558,1.4418,12.23M,1.50%
2019-04-25,1.5062,1.6665,1.6978,1.4083,13.01M,-9.62%
2019-04-24,1.6664,1.7452,1.7529,1.5656,20.61M,-4.52%
2019-04-23,1.7452,1.8557,1.8764,1.7449,20.69M,-5.99%
2019-04-22,1.8564,1.8475,1.8761,1.8128,18.02M,0.47%
2019-04-21,1.8477,1.9545,1.9648,1.7653,12.00M,-5.47%
2019-04-20,1.9546,1.9637,1.9805,1.9239,8.77M,-0.46%
2019-04-19,1.9635,1.9735,1.9814,1.9063,9.66M,-0.51%
2019-04-18,1.9735,1.9365,1.9883,1.916,8.68M,1.88%
2019-04-17,1.9372,1.9138,1.9497,1.878,8.53M,1.21%
2019-04-16,1.914,1.8458,1.9523,1.8183,6.05M,3.69%
2019-04-15,1.8459,1.9779,2.0187,1.7897,11.47M,-6.67%
2019-04-14,1.9779,1.9164,1.9781,1.8266,10.49M,3.21%
2019-04-13,1.9164,1.9684,1.9973,1.8975,9.13M,-2.64%
2019-04-12,1.9683,1.9928,2.036,1.8607,11.51M,-1.23%
2019-04-11,1.9928,2.2271,2.235,1.8748,15.34M,-10.52%
2019-04-10,2.2271,2.2372,2.3103,2.2045,10.50M,-0.44%
2019-04-09,2.237,2.3298,2.3302,2.1889,11.19M,-3.98%
2019-04-08,2.3298,2.3369,2.4931,2.1914,17.61M,-0.30%
2019-04-07,2.3369,2.3337,2.3677,2.2637,15.87M,0.19%
2019-04-06,2.3325,2.4557,2.4563,2.3015,18.35M,-5.03%
2019-04-05,2.4559,2.127,2.4698,2.127,22.07M,15.47%
2019-04-04,2.1269,1.989,2.2175,1.9611,21.72M,6.94%
2019-04-03,1.989,2.0759,2.2836,1.949,27.62M,-4.18%
2019-04-02,2.0758,1.8362,2.0939,1.8172,25.56M,13.05%
2019-04-01,1.8362,1.8519,1.9162,1.7909,14.59M,-0.85%
2019-03-31,1.8519,1.8905,1.92,1.8422,10.76M,-2.04%
2019-03-30,1.8905,1.9945,2.0229,1.8497,19.23M,-5.17%
2019-03-29,1.9935,1.7476,2.0547,1.7448,19.92M,14.07%
2019-03-28,1.7476,1.7864,1.7864,1.7186,12.89M,-2.17%
2019-03-27,1.7863,1.6267,1.8019,1.6182,16.12M,9.81%
2019-03-26,1.6267,1.6651,1.6699,1.5643,13.39M,-2.30%
2019-03-25,1.665,1.7263,1.7319,1.607,15.31M,-3.55%
2019-03-24,1.7263,1.7885,1.8381,1.7112,15.00M,-3.48%
2019-03-23,1.7885,1.6599,1.7887,1.6361,15.35M,7.75%
2019-03-22,1.6599,1.5475,1.6827,1.5365,11.55M,7.26%
2019-03-21,1.5475,1.551,1.6472,1.4711,18.09M,-0.22%
2019-03-20,1.551,1.4871,1.5518,1.4494,11.11M,4.30%
2019-03-19,1.487,1.4881,1.5022,1.4645,8.29M,-0.08%
2019-03-18,1.4882,1.5031,1.5329,1.4389,4.97M,-0.99%
2019-03-17,1.5031,1.5297,1.5382,1.4754,4.47M,-1.75%
2019-03-16,1.5299,1.5107,1.5661,1.4879,6.98M,1.27%
2019-03-15,1.5107,1.508,1.6024,1.4869,16.25M,0.18%
2019-03-14,1.5079,1.4173,1.6561,1.3868,17.31M,6.40%
2019-03-13,1.4173,1.4447,1.4665,1.3935,12.22M,-1.89%
2019-03-12,1.4446,1.3386,1.4786,1.2679,15.98M,7.92%
2019-03-11,1.3386,1.3797,1.4013,1.3155,13.19M,-2.98%
2019-03-10,1.3797,1.3611,1.4447,1.3333,15.32M,1.37%
2019-03-09,1.3611,1.2531,1.3623,1.2468,10.85M,8.63%
2019-03-08,1.2529,1.2423,1.2946,1.2221,4.31M,0.86%
2019-03-07,1.2423,1.245,1.2648,1.2372,3.57M,-0.21%
2019-03-06,1.2449,1.2202,1.2511,1.205,3.32M,2.00%
2019-03-05,1.2205,1.1761,1.2344,1.1741,3.53M,3.78%
2019-03-04,1.176,1.2392,1.2468,1.1385,4.54M,-5.09%
2019-03-03,1.2391,1.2714,1.2865,1.2296,3.12M,-2.54%
2019-03-02,1.2713,1.3265,1.3362,1.2527,3.47M,-4.16%
2019-03-01,1.3265,1.3049,1.3541,1.304,3.06M,1.66%
2019-02-28,1.3048,1.324,1.3381,1.3009,3.56M,-1.44%
2019-02-27,1.3239,1.3402,1.3532,1.2678,4.54M,-1.21%
2019-02-26,1.3401,1.3186,1.374,1.2872,5.36M,1.62%
2019-02-25,1.3187,1.3142,1.3795,1.2881,6.74M,0.47%
2019-02-24,1.3125,1.3348,1.5266,1.2517,15.27M,-1.67%
2019-02-23,1.3348,1.296,1.3404,1.2623,4.78M,2.99%
2019-02-22,1.2961,1.3198,1.3311,1.2819,2.82M,-1.80%
2019-02-21,1.3198,1.3281,1.3281,1.2376,4.70M,-0.62%
2019-02-20,1.328,1.2847,1.3487,1.2716,5.27M,3.38%
2019-02-19,1.2847,1.3126,1.3427,1.276,4.91M,-2.13%
2019-02-18,1.3126,1.2275,1.3563,1.2139,7.77M,6.93%
2019-02-17,1.2275,1.2173,1.2558,1.1741,6.01M,0.83%
2019-02-16,1.2174,1.1348,1.264,1.1348,5.60M,7.28%
2019-02-15,1.1348,1.1194,1.1625,1.1169,2.77M,1.38%
2019-02-14,1.1194,1.1383,1.1444,1.1065,2.72M,-1.64%
2019-02-13,1.1382,1.158,1.1664,1.1262,2.78M,-1.64%
2019-02-12,1.1572,1.15,1.1647,1.1295,3.62M,0.62%
2019-02-11,1.15,1.1919,1.1939,1.1432,5.65M,-3.54%
2019-02-10,1.1923,1.1548,1.2101,1.1444,9.25M,3.25%
2019-02-09,1.1548,1.1465,1.1628,1.1243,6.04M,0.72%
2019-02-08,1.1465,1.035,1.1489,1.0306,9.10M,10.77%
2019-02-07,1.035,1.023,1.0517,1.0127,7.89M,1.17%
2019-02-06,1.0231,1.0803,1.0862,1.0119,5.88M,-5.30%
2019-02-05,1.0803,1.1072,1.1072,1.0734,7.81M,-2.43%
2019-02-04,1.1072,1.0978,1.127,1.0958,8.18M,0.85%
2019-02-03,1.0978,1.0981,1.1249,1.0794,7.20M,-0.04%
2019-02-02,1.0983,1.0844,1.1064,1.0709,3.42M,1.24%
2019-02-01,1.0848,1.0859,1.0983,1.0446,3.80M,-0.11%
2019-01-31,1.0859,1.133,1.1534,1.0726,2.89M,-4.12%
2019-01-30,1.1326,1.103,1.1481,1.094,7.60M,2.74%
2019-01-29,1.1024,1.1109,1.1206,1.0719,4.30M,-0.77%
2019-01-28,1.1109,1.169,1.1702,1.0683,4.53M,-4.97%
2019-01-27,1.169,1.2328,1.2471,1.1308,3.37M,-5.17%
2019-01-26,1.2328,1.2374,1.297,1.231,1.71M,-0.47%
2019-01-25,1.2386,1.2529,1.2603,1.2201,2.04M,-1.14%
2019-01-24,1.2529,1.2653,1.2692,1.2421,3.98M,-0.98%
2019-01-23,1.2653,1.2911,1.3003,1.2443,3.56M,-2.00%
2019-01-22,1.2911,1.2623,1.3059,1.2332,3.93M,2.27%
2019-01-21,1.2625,1.2481,1.2669,1.2286,4.31M,1.17%
2019-01-20,1.2479,1.2942,1.352,1.2176,4.31M,-3.59%
2019-01-19,1.2944,1.2644,1.342,1.2511,3.24M,2.37%
2019-01-18,1.2644,1.2878,1.2917,1.2338,1.93M,-1.80%
2019-01-17,1.2877,1.2562,1.2907,1.2458,2.02M,2.49%
2019-01-16,1.2564,1.2192,1.2729,1.2111,1.97M,3.06%
2019-01-15,1.2192,1.2702,1.2808,1.2092,2.92M,-4.02%
2019-01-14,1.2703,1.1802,1.2966,1.1714,3.28M,7.63%
2019-01-13,1.1802,1.275,1.2952,1.1699,2.78M,-7.43%
2019-01-12,1.275,1.28,1.297,1.2551,2.32M,-0.37%
2019-01-11,1.2798,1.2616,1.3007,1.2384,3.11M,1.43%
2019-01-10,1.2618,1.5099,1.5578,1.2411,4.71M,-16.43%
2019-01-09,1.5099,1.481,1.5183,1.4785,2.06M,1.95%
2019-01-08,1.481,1.4746,1.5282,1.4456,2.22M,0.42%
2019-01-07,1.4748,1.5493,1.5566,1.4638,2.48M,-4.81%
2019-01-06,1.5493,1.4811,1.5569,1.4503,4.59M,4.50%
2019-01-05,1.4825,1.4493,1.5518,1.447,4.84M,2.33%
2019-01-04,1.4487,1.4402,1.4872,1.4056,5.16M,0.59%
2019-01-03,1.4402,1.4957,1.509,1.4237,2.78M,-3.71%
2019-01-02,1.4957,1.408,1.5197,1.408,4.58M,6.21%
2019-01-01,1.4082,1.3367,1.4125,1.3206,3.93M,5.35%
2018-12-31,1.3367,1.3995,1.4443,1.3162,4.59M,-4.49%
2018-12-30,1.3995,1.4172,1.4312,1.35,3.62M,-1.21%
2018-12-29,1.4166,1.4542,1.4839,1.3836,4.21M,-2.59%
2018-12-28,1.4542,1.2928,1.4566,1.2661,2.89M,12.50%
2018-12-27,1.2926,1.4656,1.4658,1.2795,3.90M,-11.81%
2018-12-26,1.4656,1.4494,1.5257,1.3936,4.67M,1.12%
2018-12-25,1.4494,1.5864,1.5885,1.3912,3.31M,-8.64%
2018-12-24,1.5865,1.6416,1.8635,1.5647,6.39M,-3.36%
2018-12-23,1.6416,1.5417,1.676,1.5395,4.93M,6.48%
2018-12-22,1.5417,1.477,1.5457,1.4499,3.40M,4.38%
2018-12-21,1.477,1.6241,1.6648,1.4533,4.53M,-9.06%
2018-12-20,1.6241,1.338,1.6525,1.3238,7.62M,21.47%
2018-12-19,1.337,1.3243,1.4502,1.2969,6.61M,0.96%
2018-12-18,1.3243,1.2586,1.3325,1.1976,6.32M,5.24%
2018-12-17,1.2584,1.1414,1.2971,1.1304,6.03M,10.23%
2018-12-16,1.1416,1.1063,1.2085,1.1029,5.63M,3.19%
2018-12-15,1.1063,1.1102,1.1386,1.0744,3.88M,-0.35%
